Index,Temp,variable,Harbour porpoise,Seals,Sharks,Rays,Cod (adult),Whiting (adult),Other gadoids,Demersal fish,Herring (adult),Herring (adult) (Ru),Juvenile Herring (Ru),Sprat,Mackerel,Mackerel (Ru),Horse mackerel,Sandeels,Plaice (adult),Dab,Other flatfish,Sole (adult),Sea Bass,Sea Bass (Ru),Pelagic fish,Squid & cuttlefish,Carnivorous plankton,Temora longicornis,Herbivorous plankton (copepods),Gelatinous zooplankton,Large crabs + shrimps ,Blue mussels (aquaculture),Epifaunal macrobenthos (mobile grazers),Infaunal macrobenthos,Crangon (below 5cm),Small mobile epifauna (swarming crustaceans),Small infauna (polychaetes),Sessile epifauna
978,32.56666667,32.58333333,3.72E-05,2.99E-05,0.000105558,1.20E-06,3.66E-14,0,2.92E-08,5.76E-11,1.34E-06,1.70E-09,1.70E-09,3.77E-08,8.15E-11,3.37E-08,5.05E-05,1.13E-13,2.65E-08,4.44E-16,9.46E-09,2.00E-07,0.000351411,4.22E-07,1.43E-05,0.00063693,1.55E-10,8.88E-16,2.88E-05,5.15E-05,7.39E-08,6.49E-05,1.58E-06,1.14E-06,2.28E-05,3.62E-10,3.16E-05,5.07E-05
979,32.6,32.61666667,3.61E-05,2.91E-05,0.000101691,1.16E-06,3.46E-14,0,2.80E-08,5.45E-11,1.30E-06,1.63E-09,1.63E-09,3.59E-08,7.58E-11,3.27E-08,4.86E-05,1.07E-13,2.56E-08,4.44E-16,9.06E-09,1.91E-07,0.000339679,4.05E-07,1.36E-05,0.000609051,1.49E-10,6.66E-16,2.77E-05,4.98E-05,7.08E-08,6.30E-05,1.52E-06,1.10E-06,2.21E-05,3.47E-10,3.05E-05,4.92E-05
980,32.63333333,32.65,3.50E-05,2.83E-05,9.80E-05,1.11E-06,3.26E-14,0,2.69E-08,5.16E-11,1.26E-06,1.57E-09,1.57E-09,3.43E-08,7.05E-11,3.17E-08,4.69E-05,1.01E-13,2.46E-08,2.22E-16,8.68E-09,1.82E-07,0.000328339,3.88E-07,1.29E-05,0.000582392,1.44E-10,6.66E-16,2.67E-05,4.81E-05,6.79E-08,6.11E-05,1.47E-06,1.06E-06,2.14E-05,3.32E-10,2.94E-05,4.77E-05
981,32.66666667,32.68333333,3.39E-05,2.75E-05,9.44E-05,1.07E-06,3.09E-14,0,2.58E-08,4.89E-11,1.22E-06,1.51E-09,1.51E-09,3.27E-08,6.55E-11,3.08E-08,4.52E-05,9.55E-14,2.37E-08,2.22E-16,8.32E-09,1.73E-07,0.000317377,3.72E-07,1.22E-05,0.000556899,1.38E-10,6.66E-16,2.58E-05,4.65E-05,6.51E-08,5.92E-05,1.42E-06,1.02E-06,2.08E-05,3.19E-10,2.84E-05,4.63E-05
982,32.7,32.71666667,3.29E-05,2.67E-05,9.09E-05,1.03E-06,2.93E-14,0,2.48E-08,4.63E-11,1.18E-06,1.45E-09,1.45E-09,3.12E-08,6.09E-11,2.98E-08,4.35E-05,9.04E-14,2.29E-08,2.22E-16,7.97E-09,1.65E-07,0.000306781,3.57E-07,1.16E-05,0.000532522,1.33E-10,6.66E-16,2.48E-05,4.49E-05,6.24E-08,5.75E-05,1.37E-06,9.82E-07,2.01E-05,3.06E-10,2.74E-05,4.49E-05
983,32.73333333,32.75,3.20E-05,2.60E-05,8.76E-05,9.85E-07,2.78E-14,0,2.38E-08,4.38E-11,1.15E-06,1.39E-09,1.39E-09,2.97E-08,5.66E-11,2.89E-08,4.19E-05,8.55E-14,2.21E-08,2.22E-16,7.63E-09,1.57E-07,0.000296539,3.42E-07,1.10E-05,0.000509211,1.27E-10,6.66E-16,2.39E-05,4.34E-05,5.99E-08,5.57E-05,1.33E-06,9.46E-07,1.95E-05,2.93E-10,2.64E-05,4.35E-05
984,32.76666667,32.78333333,3.10E-05,2.52E-05,8.44E-05,9.47E-07,2.62E-14,0,2.28E-08,4.15E-11,1.11E-06,1.34E-09,1.34E-09,2.84E-08,5.27E-11,2.80E-08,4.04E-05,8.10E-14,2.13E-08,2.22E-16,7.31E-09,1.50E-07,0.000286639,3.28E-07,1.05E-05,0.000486919,1.22E-10,4.44E-16,2.31E-05,4.20E-05,5.74E-08,5.41E-05,1.28E-06,9.12E-07,1.89E-05,2.81E-10,2.55E-05,4.22E-05
985,32.8,32.81666667,3.01E-05,2.45E-05,8.13E-05,9.09E-07,2.46E-14,0,2.19E-08,3.93E-11,1.08E-06,1.29E-09,1.29E-09,2.71E-08,4.90E-11,2.72E-08,3.89E-05,7.66E-14,2.05E-08,2.22E-16,7.00E-09,1.43E-07,0.000277069,3.15E-07,9.94E-06,0.000465604,1.18E-10,4.44E-16,2.23E-05,4.06E-05,5.50E-08,5.25E-05,1.24E-06,8.79E-07,1.83E-05,2.69E-10,2.46E-05,4.10E-05
986,32.83333333,32.85,2.92E-05,2.38E-05,7.83E-05,8.74E-07,2.33E-14,0,2.10E-08,3.72E-11,1.04E-06,1.24E-09,1.24E-09,2.58E-08,4.55E-11,2.64E-08,3.75E-05,7.26E-14,1.97E-08,2.22E-16,6.71E-09,1.36E-07,0.000267818,3.02E-07,9.43E-06,0.000445221,1.13E-10,4.44E-16,2.15E-05,3.92E-05,5.28E-08,5.09E-05,1.20E-06,8.47E-07,1.77E-05,2.58E-10,2.37E-05,3.98E-05
987,32.86666667,32.88333333,2.83E-05,2.32E-05,7.54E-05,8.39E-07,2.22E-14,0,2.02E-08,3.52E-11,1.01E-06,1.19E-09,1.19E-09,2.46E-08,4.23E-11,2.56E-08,3.62E-05,6.86E-14,1.90E-08,2.22E-16,6.42E-09,1.30E-07,0.000258877,2.90E-07,8.95E-06,0.00042573,1.09E-10,4.44E-16,2.07E-05,3.79E-05,5.06E-08,4.94E-05,1.16E-06,8.16E-07,1.72E-05,2.48E-10,2.29E-05,3.86E-05
988,32.9,32.91666667,2.75E-05,2.25E-05,7.27E-05,8.06E-07,2.09E-14,0,1.94E-08,3.33E-11,9.80E-07,1.14E-09,1.14E-09,2.35E-08,3.94E-11,2.48E-08,3.49E-05,6.51E-14,1.83E-08,2.22E-16,6.15E-09,1.24E-07,0.000250233,2.78E-07,8.50E-06,0.000407091,1.04E-10,4.44E-16,1.99E-05,3.66E-05,4.85E-08,4.79E-05,1.12E-06,7.86E-07,1.67E-05,2.37E-10,2.20E-05,3.74E-05
989,32.93333333,32.95,2.67E-05,2.19E-05,7.00E-05,7.75E-07,1.98E-14,0,1.86E-08,3.16E-11,9.50E-07,1.10E-09,1.10E-09,2.24E-08,3.66E-11,2.40E-08,3.36E-05,6.15E-14,1.77E-08,2.22E-16,5.89E-09,1.18E-07,0.000241879,2.67E-07,8.06E-06,0.000389269,1.00E-10,4.44E-16,1.92E-05,3.54E-05,4.65E-08,4.64E-05,1.08E-06,7.57E-07,1.61E-05,2.28E-10,2.13E-05,3.63E-05
990,32.96666667,32.98333333,2.59E-05,2.12E-05,6.75E-05,7.44E-07,1.87E-14,0,1.79E-08,2.99E-11,9.21E-07,1.06E-09,1.06E-09,2.14E-08,3.40E-11,2.33E-08,3.24E-05,5.82E-14,1.70E-08,2.22E-16,5.65E-09,1.12E-07,0.000233803,2.56E-07,7.65E-06,0.000372226,9.63E-11,4.44E-16,1.85E-05,3.42E-05,4.46E-08,4.50E-05,1.04E-06,7.30E-07,1.56E-05,2.18E-10,2.05E-05,3.52E-05
991,33,33.01666667,2.51E-05,2.06E-05,6.50E-05,7.15E-07,1.78E-14,0,1.72E-08,2.83E-11,8.93E-07,1.02E-09,1.02E-09,2.04E-08,3.16E-11,2.26E-08,3.12E-05,5.51E-14,1.64E-08,2.22E-16,5.41E-09,1.07E-07,0.000225996,2.45E-07,7.26E-06,0.00035593,9.25E-11,2.22E-16,1.79E-05,3.30E-05,4.28E-08,4.37E-05,1.01E-06,7.03E-07,1.51E-05,2.09E-10,1.98E-05,3.41E-05
992,33.03333333,33.05,2.44E-05,2.01E-05,6.26E-05,6.87E-07,1.67E-14,0,1.65E-08,2.68E-11,8.66E-07,9.76E-10,9.76E-10,1.94E-08,2.94E-11,2.19E-08,3.01E-05,5.22E-14,1.58E-08,2.22E-16,5.18E-09,1.02E-07,0.000218451,2.35E-07,6.89E-06,0.000340346,8.89E-11,2.22E-16,1.72E-05,3.19E-05,4.10E-08,4.24E-05,9.73E-07,6.78E-07,1.47E-05,2.01E-10,1.91E-05,3.31E-05
993,33.06666667,33.08333333,2.36E-05,1.95E-05,6.03E-05,6.60E-07,1.58E-14,0,1.58E-08,2.54E-11,8.39E-07,9.39E-10,9.39E-10,1.85E-08,2.74E-11,2.12E-08,2.90E-05,4.93E-14,1.53E-08,2.22E-16,4.96E-09,9.73E-08,0.000211157,2.26E-07,6.54E-06,0.000325445,8.54E-11,2.22E-16,1.66E-05,3.08E-05,3.93E-08,4.11E-05,9.40E-07,6.53E-07,1.42E-05,1.92E-10,1.84E-05,3.21E-05
994,33.1,33.11666667,2.29E-05,1.90E-05,5.81E-05,6.34E-07,1.49E-14,0,1.52E-08,2.40E-11,8.14E-07,9.02E-10,9.02E-10,1.77E-08,2.54E-11,2.06E-08,2.79E-05,4.69E-14,1.47E-08,2.22E-16,4.75E-09,9.27E-08,0.000204107,2.16E-07,6.21E-06,0.000311196,8.20E-11,2.22E-16,1.60E-05,2.98E-05,3.77E-08,3.99E-05,9.08E-07,6.29E-07,1.38E-05,1.84E-10,1.78E-05,3.12E-05
995,33.13333333,33.15,2.23E-05,1.84E-05,5.60E-05,6.09E-07,1.42E-14,0,1.46E-08,2.28E-11,7.89E-07,8.67E-10,8.67E-10,1.69E-08,2.36E-11,2.00E-08,2.69E-05,4.42E-14,1.42E-08,2.22E-16,4.55E-09,8.83E-08,0.000197292,2.08E-07,5.89E-06,0.00029757,7.88E-11,2.22E-16,1.54E-05,2.88E-05,3.62E-08,3.87E-05,8.77E-07,6.06E-07,1.34E-05,1.77E-10,1.71E-05,3.02E-05
996,33.16666667,33.18333333,2.16E-05,1.79E-05,5.39E-05,5.85E-07,1.33E-14,0,1.40E-08,2.15E-11,7.65E-07,8.34E-10,8.34E-10,1.61E-08,2.20E-11,1.94E-08,2.59E-05,4.20E-14,1.37E-08,2.22E-16,4.36E-09,8.42E-08,0.000190704,1.99E-07,5.59E-06,0.000284541,7.57E-11,2.22E-16,1.49E-05,2.78E-05,3.47E-08,3.75E-05,8.48E-07,5.84E-07,1.29E-05,1.69E-10,1.65E-05,2.93E-05
997,33.2,33.21666667,2.10E-05,1.74E-05,5.19E-05,5.62E-07,1.27E-14,0,1.34E-08,2.04E-11,7.41E-07,8.02E-10,8.02E-10,1.53E-08,2.04E-11,1.88E-08,2.50E-05,3.97E-14,1.32E-08,0,4.18E-09,8.02E-08,0.000184337,1.91E-07,5.31E-06,0.000272083,7.28E-11,2.22E-16,1.43E-05,2.69E-05,3.32E-08,3.64E-05,8.19E-07,5.63E-07,1.25E-05,1.62E-10,1.59E-05,2.85E-05
998,33.23333333,33.25,2.03E-05,1.69E-05,5.00E-05,5.40E-07,1.20E-14,0,1.29E-08,1.93E-11,7.19E-07,7.71E-10,7.71E-10,1.46E-08,1.90E-11,1.82E-08,2.41E-05,3.75E-14,1.27E-08,0,4.00E-09,7.65E-08,0.000178182,1.83E-07,5.04E-06,0.000260169,6.99E-11,2.22E-16,1.38E-05,2.60E-05,3.19E-08,3.53E-05,7.91E-07,5.42E-07,1.21E-05,1.56E-10,1.54E-05,2.76E-05
999,33.26666667,33.28333333,1.97E-05,1.64E-05,4.82E-05,5.19E-07,1.13E-14,0,1.24E-08,1.83E-11,6.97E-07,7.41E-10,7.41E-10,1.39E-08,1.77E-11,1.76E-08,2.32E-05,3.55E-14,1.22E-08,0,3.83E-09,7.29E-08,0.000172232,1.76E-07,4.78E-06,0.000248777,6.72E-11,2.22E-16,1.33E-05,2.51E-05,3.06E-08,3.42E-05,7.64E-07,5.23E-07,1.18E-05,1.49E-10,1.48E-05,2.68E-05
1000,33.3,33.31666667,1.91E-05,1.60E-05,4.64E-05,4.99E-07,1.07E-14,0,1.19E-08,1.73E-11,6.75E-07,7.12E-10,7.12E-10,1.33E-08,1.64E-11,1.71E-08,2.24E-05,3.38E-14,1.18E-08,0,3.67E-09,6.94E-08,0.000166481,1.69E-07,4.54E-06,0.000237884,6.46E-11,2.22E-16,1.28E-05,2.43E-05,2.93E-08,3.32E-05,7.38E-07,5.04E-07,1.14E-05,1.43E-10,1.43E-05,2.60E-05
1001,33.33333333,33.35,1.86E-05,1.55E-05,4.47E-05,4.79E-07,1.02E-14,0,1.14E-08,1.64E-11,6.55E-07,6.85E-10,6.85E-10,1.27E-08,1.53E-11,1.66E-08,2.15E-05,3.18E-14,1.14E-08,0,3.52E-09,6.62E-08,0.000160922,1.62E-07,4.30E-06,0.000227468,6.20E-11,2.22E-16,1.24E-05,2.34E-05,2.81E-08,3.22E-05,7.13E-07,4.85E-07,1.10E-05,1.37E-10,1.38E-05,2.52E-05
1002,33.36666667,33.38333333,1.80E-05,1.51E-05,4.31E-05,4.60E-07,9.55E-15,0,1.10E-08,1.55E-11,6.35E-07,6.58E-10,6.58E-10,1.21E-08,1.42E-11,1.61E-08,2.08E-05,3.02E-14,1.10E-08,0,3.37E-09,6.31E-08,0.000155549,1.55E-07,4.09E-06,0.000217508,5.96E-11,2.22E-16,1.19E-05,2.27E-05,2.69E-08,3.13E-05,6.89E-07,4.68E-07,1.07E-05,1.32E-10,1.33E-05,2.44E-05
1003,33.4,33.41666667,1.75E-05,1.47E-05,4.15E-05,4.42E-07,9.10E-15,0,1.05E-08,1.47E-11,6.15E-07,6.33E-10,6.33E-10,1.15E-08,1.32E-11,1.56E-08,2.00E-05,2.86E-14,1.06E-08,0,3.23E-09,6.01E-08,0.000150355,1.49E-07,3.88E-06,0.000207983,5.73E-11,2.22E-16,1.15E-05,2.19E-05,2.58E-08,3.03E-05,6.66E-07,4.51E-07,1.04E-05,1.26E-10,1.28E-05,2.37E-05
1004,33.43333333,33.45,1.70E-05,1.42E-05,4.00E-05,4.25E-07,8.66E-15,0,1.01E-08,1.39E-11,5.96E-07,6.08E-10,6.08E-10,1.10E-08,1.23E-11,1.51E-08,1.93E-05,2.71E-14,1.02E-08,0,3.09E-09,5.73E-08,0.000145335,1.43E-07,3.68E-06,0.000198876,5.50E-11,2.22E-16,1.11E-05,2.12E-05,2.48E-08,2.94E-05,6.43E-07,4.34E-07,1.01E-05,1.21E-10,1.24E-05,2.30E-05
1005,33.46666667,33.48333333,1.65E-05,1.38E-05,3.85E-05,4.08E-07,7.99E-15,0,9.69E-09,1.32E-11,5.78E-07,5.85E-10,5.85E-10,1.05E-08,1.14E-11,1.47E-08,1.86E-05,2.55E-14,9.80E-09,0,2.96E-09,5.46E-08,0.000140482,1.37E-07,3.49E-06,0.000190168,5.29E-11,2.22E-16,1.07E-05,2.04E-05,2.37E-08,2.85E-05,6.21E-07,4.18E-07,9.74E-06,1.16E-10,1.19E-05,2.23E-05
1006,33.5,33.51666667,1.60E-05,1.34E-05,3.71E-05,3.92E-07,7.55E-15,0,9.31E-09,1.25E-11,5.61E-07,5.62E-10,5.62E-10,1.00E-08,1.06E-11,1.42E-08,1.79E-05,2.42E-14,9.45E-09,0,2.84E-09,5.20E-08,0.000135791,1.31E-07,3.31E-06,0.00018184,5.08E-11,2.22E-16,1.03E-05,1.98E-05,2.28E-08,2.77E-05,6.00E-07,4.03E-07,9.44E-06,1.11E-10,1.15E-05,2.17E-05
1007,33.53333333,33.55,1.55E-05,1.31E-05,3.58E-05,3.77E-07,7.33E-15,0,8.93E-09,1.18E-11,5.43E-07,5.40E-10,5.40E-10,9.55E-09,9.87E-12,1.38E-08,1.72E-05,2.29E-14,9.11E-09,0,2.72E-09,4.96E-08,0.000131256,1.26E-07,3.15E-06,0.000173878,4.88E-11,0,9.94E-06,1.91E-05,2.18E-08,2.68E-05,5.80E-07,3.89E-07,9.14E-06,1.07E-10,1.11E-05,2.10E-05
1008,33.56666667,33.58333333,1.50E-05,1.27E-05,3.45E-05,3.62E-07,6.88E-15,0,8.58E-09,1.12E-11,5.27E-07,5.19E-10,5.19E-10,9.11E-09,9.18E-12,1.34E-08,1.66E-05,2.18E-14,8.78E-09,0,2.60E-09,4.73E-08,0.000126874,1.21E-07,2.99E-06,0.000166263,4.69E-11,0,9.59E-06,1.85E-05,2.09E-08,2.60E-05,5.60E-07,3.74E-07,8.86E-06,1.02E-10,1.07E-05,2.04E-05
1009,33.6,33.61666667,1.46E-05,1.23E-05,3.32E-05,3.48E-07,6.44E-15,0,8.23E-09,1.06E-11,5.11E-07,4.99E-10,4.99E-10,8.69E-09,8.53E-12,1.30E-08,1.60E-05,2.04E-14,8.46E-09,0,2.49E-09,4.50E-08,0.000122637,1.16E-07,2.83E-06,0.000158983,4.51E-11,0,9.24E-06,1.78E-05,2.01E-08,2.53E-05,5.41E-07,3.61E-07,8.58E-06,9.80E-11,1.03E-05,1.98E-05
1010,33.63333333,33.65,1.42E-05,1.20E-05,3.20E-05,3.34E-07,6.22E-15,0,7.90E-09,1.00E-11,4.95E-07,4.80E-10,4.80E-10,8.29E-09,7.94E-12,1.26E-08,1.54E-05,1.95E-14,8.15E-09,0,2.39E-09,4.29E-08,0.000118542,1.11E-07,2.69E-06,0.000152021,4.33E-11,0,8.91E-06,1.72E-05,1.92E-08,2.45E-05,5.23E-07,3.48E-07,8.32E-06,9.40E-11,9.97E-06,1.92E-05
1011,33.66666667,33.68333333,1.37E-05,1.17E-05,3.08E-05,3.21E-07,5.77E-15,0,7.59E-09,9.50E-12,4.80E-07,4.62E-10,4.62E-10,7.90E-09,7.38E-12,1.22E-08,1.49E-05,1.84E-14,7.86E-09,0,2.29E-09,4.09E-08,0.000114584,1.07E-07,2.55E-06,0.000145364,4.16E-11,0,8.59E-06,1.66E-05,1.85E-08,2.38E-05,5.05E-07,3.35E-07,8.06E-06,9.01E-11,9.62E-06,1.86E-05
1012,33.7,33.71666667,1.33E-05,1.13E-05,2.97E-05,3.08E-07,5.55E-15,0,7.29E-09,9.00E-12,4.65E-07,4.44E-10,4.44E-10,7.54E-09,6.86E-12,1.18E-08,1.43E-05,1.73E-14,7.58E-09,0,2.19E-09,3.90E-08,0.000110757,1.02E-07,2.42E-06,0.000138998,4.00E-11,0,8.28E-06,1.61E-05,1.77E-08,2.30E-05,4.88E-07,3.23E-07,7.81E-06,8.64E-11,9.28E-06,1.80E-05
1013,33.73333333,33.75,1.29E-05,1.10E-05,2.86E-05,2.96E-07,5.11E-15,0,6.99E-09,8.52E-12,4.51E-07,4.27E-10,4.27E-10,7.19E-09,6.38E-12,1.14E-08,1.38E-05,1.64E-14,7.30E-09,0,2.10E-09,3.72E-08,0.000107059,9.80E-08,2.30E-06,0.000132911,3.84E-11,0,7.98E-06,1.55E-05,1.70E-08,2.24E-05,4.71E-07,3.11E-07,7.57E-06,8.28E-11,8.95E-06,1.75E-05
1014,33.76666667,33.78333333,1.26E-05,1.07E-05,2.75E-05,2.85E-07,4.88E-15,0,6.71E-09,8.07E-12,4.37E-07,4.10E-10,4.10E-10,6.86E-09,5.93E-12,1.11E-08,1.33E-05,1.55E-14,7.04E-09,0,2.01E-09,3.54E-08,0.000103484,9.40E-08,2.18E-06,0.000127091,3.69E-11,0,7.70E-06,1.50E-05,1.63E-08,2.17E-05,4.55E-07,3.00E-07,7.33E-06,7.94E-11,8.63E-06,1.70E-05
1015,33.8,33.81666667,1.22E-05,1.04E-05,2.65E-05,2.73E-07,4.66E-15,0,6.45E-09,7.64E-12,4.24E-07,3.94E-10,3.94E-10,6.54E-09,5.51E-12,1.08E-08,1.28E-05,1.49E-14,6.78E-09,0,1.92E-09,3.37E-08,0.000100028,9.02E-08,2.07E-06,0.000121525,3.55E-11,0,7.42E-06,1.45E-05,1.56E-08,2.10E-05,4.40E-07,2.89E-07,7.10E-06,7.62E-11,8.33E-06,1.65E-05
1016,33.83333333,33.85,1.18E-05,1.01E-05,2.56E-05,2.63E-07,4.44E-15,0,6.19E-09,7.23E-12,4.11E-07,3.79E-10,3.79E-10,6.24E-09,5.13E-12,1.04E-08,1.24E-05,1.40E-14,6.54E-09,0,1.84E-09,3.22E-08,9.67E-05,8.65E-08,1.96E-06,0.000116203,3.41E-11,0,7.15E-06,1.40E-05,1.50E-08,2.04E-05,4.25E-07,2.78E-07,6.88E-06,7.30E-11,8.03E-06,1.60E-05
1017,33.86666667,33.88333333,1.15E-05,9.82E-06,2.46E-05,2.52E-07,4.22E-15,0,5.94E-09,6.85E-12,3.98E-07,3.64E-10,3.64E-10,5.95E-09,4.77E-12,1.01E-08,1.19E-05,1.33E-14,6.30E-09,0,1.77E-09,3.07E-08,9.35E-05,8.29E-08,1.86E-06,0.000111115,3.27E-11,0,6.90E-06,1.36E-05,1.43E-08,1.98E-05,4.11E-07,2.68E-07,6.67E-06,7.00E-11,7.75E-06,1.55E-05
1018,33.9,33.91666667,1.11E-05,9.54E-06,2.37E-05,2.42E-07,4.00E-15,0,5.70E-09,6.48E-12,3.86E-07,3.50E-10,3.50E-10,5.67E-09,4.43E-12,9.81E-09,1.15E-05,1.24E-14,6.07E-09,0,1.69E-09,2.92E-08,9.03E-05,7.96E-08,1.77E-06,0.000106249,3.15E-11,0,6.65E-06,1.31E-05,1.38E-08,1.92E-05,3.97E-07,2.58E-07,6.46E-06,6.71E-11,7.47E-06,1.50E-05
1019,33.93333333,33.95,1.08E-05,9.28E-06,2.29E-05,2.33E-07,3.77E-15,0,5.48E-09,6.14E-12,3.74E-07,3.37E-10,3.37E-10,5.41E-09,4.12E-12,9.51E-09,1.11E-05,1.18E-14,5.85E-09,0,1.62E-09,2.78E-08,8.73E-05,7.63E-08,1.68E-06,0.000101596,3.02E-11,0,6.41E-06,1.27E-05,1.32E-08,1.86E-05,3.83E-07,2.49E-07,6.26E-06,6.44E-11,7.21E-06,1.46E-05
1020,33.96666667,33.98333333,1.05E-05,9.01E-06,2.20E-05,2.24E-07,3.55E-15,0,5.26E-09,5.81E-12,3.63E-07,3.24E-10,3.24E-10,5.16E-09,3.83E-12,9.22E-09,1.07E-05,1.13E-14,5.64E-09,0,1.55E-09,2.65E-08,8.44E-05,7.32E-08,1.59E-06,9.71E-05,2.90E-11,0,6.18E-06,1.22E-05,1.26E-08,1.81E-05,3.70E-07,2.40E-07,6.07E-06,6.17E-11,6.95E-06,1.42E-05
1021,34,34.01666667,1.02E-05,8.76E-06,2.12E-05,2.15E-07,3.33E-15,0,5.05E-09,5.50E-12,3.52E-07,3.11E-10,3.11E-10,4.92E-09,3.56E-12,8.94E-09,1.03E-05,1.07E-14,5.44E-09,0,1.49E-09,2.53E-08,8.16E-05,7.02E-08,1.51E-06,9.29E-05,2.79E-11,0,5.96E-06,1.18E-05,1.21E-08,1.75E-05,3.58E-07,2.31E-07,5.88E-06,5.92E-11,6.71E-06,1.37E-05
1022,34.03333333,34.05,9.86E-06,8.51E-06,2.04E-05,2.06E-07,3.11E-15,0,4.84E-09,5.21E-12,3.41E-07,2.99E-10,2.99E-10,4.69E-09,3.31E-12,8.67E-09,9.90E-06,9.99E-15,5.24E-09,0,1.42E-09,2.41E-08,7.89E-05,6.73E-08,1.44E-06,8.88E-05,2.68E-11,0,5.74E-06,1.14E-05,1.16E-08,1.70E-05,3.46E-07,2.23E-07,5.70E-06,5.67E-11,6.47E-06,1.33E-05
1023,34.06666667,34.08333333,9.57E-06,8.27E-06,1.97E-05,1.98E-07,2.89E-15,0,4.65E-09,4.93E-12,3.31E-07,2.87E-10,2.87E-10,4.48E-09,3.08E-12,8.41E-09,9.54E-06,9.55E-15,5.05E-09,0,1.36E-09,2.30E-08,7.62E-05,6.46E-08,1.36E-06,8.49E-05,2.58E-11,0,5.54E-06,1.10E-05,1.11E-08,1.65E-05,3.34E-07,2.15E-07,5.52E-06,5.44E-11,6.24E-06,1.29E-05
1024,34.1,34.11666667,9.29E-06,8.04E-06,1.90E-05,1.91E-07,2.89E-15,0,4.46E-09,4.67E-12,3.20E-07,2.76E-10,2.76E-10,4.27E-09,2.86E-12,8.15E-09,9.19E-06,9.10E-15,4.87E-09,0,1.31E-09,2.19E-08,7.37E-05,6.19E-08,1.29E-06,8.12E-05,2.48E-11,0,5.34E-06,1.07E-05,1.07E-08,1.60E-05,3.23E-07,2.07E-07,5.35E-06,5.21E-11,6.02E-06,1.25E-05
1025,34.13333333,34.15,9.01E-06,7.81E-06,1.83E-05,1.83E-07,2.66E-15,0,4.29E-09,4.42E-12,3.11E-07,2.66E-10,2.66E-10,4.07E-09,2.66E-12,7.90E-09,8.86E-06,8.44E-15,4.69E-09,0,1.25E-09,2.09E-08,7.12E-05,5.94E-08,1.23E-06,7.77E-05,2.38E-11,0,5.14E-06,1.03E-05,1.02E-08,1.55E-05,3.12E-07,1.99E-07,5.18E-06,5.00E-11,5.81E-06,1.22E-05
1026,34.16666667,34.18333333,8.74E-06,7.59E-06,1.76E-05,1.76E-07,2.44E-15,0,4.11E-09,4.19E-12,3.01E-07,2.55E-10,2.55E-10,3.89E-09,2.48E-12,7.66E-09,8.54E-06,7.99E-15,4.52E-09,0,1.20E-09,1.99E-08,6.88E-05,5.70E-08,1.16E-06,7.43E-05,2.29E-11,0,4.96E-06,9.96E-06,9.82E-09,1.50E-05,3.01E-07,1.92E-07,5.02E-06,4.79E-11,5.60E-06,1.18E-05
1027,34.2,34.21666667,8.48E-06,7.38E-06,1.70E-05,1.69E-07,2.44E-15,0,3.95E-09,3.97E-12,2.92E-07,2.46E-10,2.46E-10,3.71E-09,2.30E-12,7.43E-09,8.23E-06,7.55E-15,4.36E-09,0,1.15E-09,1.89E-08,6.65E-05,5.47E-08,1.11E-06,7.10E-05,2.20E-11,0,4.78E-06,9.63E-06,9.42E-09,1.46E-05,2.91E-07,1.85E-07,4.86E-06,4.59E-11,5.40E-06,1.14E-05
1028,34.23333333,34.25,8.23E-06,7.17E-06,1.63E-05,1.62E-07,2.22E-15,0,3.79E-09,3.76E-12,2.83E-07,2.36E-10,2.36E-10,3.53E-09,2.14E-12,7.20E-09,7.93E-06,7.33E-15,4.20E-09,0,1.10E-09,1.81E-08,6.43E-05,5.24E-08,1.05E-06,6.79E-05,2.11E-11,0,4.61E-06,9.30E-06,9.03E-09,1.42E-05,2.81E-07,1.78E-07,4.71E-06,4.41E-11,5.21E-06,1.11E-05
1029,34.26666667,34.28333333,7.99E-06,6.97E-06,1.57E-05,1.56E-07,2.22E-15,0,3.64E-09,3.56E-12,2.74E-07,2.27E-10,2.27E-10,3.37E-09,1.99E-12,6.98E-09,7.64E-06,6.88E-15,4.05E-09,0,1.05E-09,1.72E-08,6.22E-05,5.03E-08,9.96E-07,6.49E-05,2.03E-11,0,4.44E-06,8.99E-06,8.66E-09,1.37E-05,2.71E-07,1.72E-07,4.57E-06,4.22E-11,5.03E-06,1.08E-05
1030,34.3,34.31666667,7.75E-06,6.77E-06,1.52E-05,1.50E-07,2.00E-15,0,3.50E-09,3.37E-12,2.66E-07,2.18E-10,2.18E-10,3.21E-09,1.85E-12,6.77E-09,7.36E-06,6.44E-15,3.90E-09,0,1.01E-09,1.64E-08,6.01E-05,4.82E-08,9.45E-07,6.21E-05,1.95E-11,0,4.28E-06,8.69E-06,8.30E-09,1.33E-05,2.62E-07,1.66E-07,4.43E-06,4.05E-11,4.85E-06,1.04E-05
